index,county,latitude,longitude,service category,project type,parts,material,connector,equipment,land use,stakeholder,service provider,budget,construction area,load,KPI,construction period
train_4472,Los Angeles,34.185767,-118.388323,T,Water Pipeline,line,Plastic,PPE,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,64284,12.2,2,808.5850085416554,34
train_4473,Los Angeles,34.109595,-118.22868899999999,T,Pole,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,43213,13.61,2,885.9126318816942,34
train_4474,Los Angeles,34.10781,-118.362247,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,71108,13.23,2,540.2599294984499,53
train_4475,Los Angeles,34.10781,-118.362247,T,Storm Drain/Culvert,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,69392,16.16,2,910.1138365810467,37
train_4476,Kern,35.594291999999996,-118.96441100000001,T,Irrigation,main,Plastic,MPL,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Public Other,Contractor - 3rd Party,Utility Owner,52361,364.22,4,627.9434204569811,71
train_4477,Los Angeles,34.326584000000004,-118.38226100000001,T,Grading,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Other,121702,72.61,2,985.9078703812013,56
train_4478,Los Angeles,34.048041,-118.294177,T,Grading,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Company Contractor,Unknown,64238,4.9,2,718.3914119683975,47
train_4479,San Luis Obispo,35.176010999999995,-120.476757,T,Grading,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,44583,157.05,2,,56
train_4480,Los Angeles,33.986270000000005,-117.82128200000001,T,Street Light,line,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,37909,23.88,2,1052.1782918311683,54
train_4481,Riverside,33.807607,-117.01516299999999,T,Electric,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Business,Contractor - 3rd Party,Utility Owner,20936,24.4,2,1283.6871961140967,51
train_4482,Los Angeles,34.108022999999996,-118.45696399999999,T,Grading,valve,Plastic,R,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Other,18011,14.12,3,664.0225353061918,65
train_4483,Tulare,36.301334000000004,-119.37258600000001,T,Water Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,64160,35.8,2,501.7726911147912,54
train_4484,Los Angeles,34.10781,-118.362247,T,Fencing,line,Steel (ST),MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Unknown/Other,Unknown,41643,16.24,3,889.6908181842339,58
train_4485,Los Angeles,34.140822,-118.39286399999999,T,Grading,line,Steel (ST),PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,34188,10.45,7,794.2672045770115,58
train_4486,Los Angeles,34.222119,-118.20530600000001,T,Bldg. Demolition,Not Applicable,Plastic,MSA,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Utility Owner,30571,9.33,2,962.490650227674,73
train_4487,Orange,33.755559999999996,-117.75147199999999,T,Electric,valve,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,31464,14.77,2,,66
train_4488,Riverside,33.547613,-117.34403999999999,T,Drainage,main,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,55953,147.58,16,886.0471586247063,88
train_4489,Riverside,33.710984,-116.204844,T,Unknown/Other,valve,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Dedicated Public Utility Easement,Contractor - 3rd Party,Other,55284,36.07,3,,65
train_4490,Los Angeles,34.597861,-117.815573,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Other,8388,89.06,2,802.205062429402,54
train_4491,Los Angeles,34.114708,-118.192098,T,Grading,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,65635,10.95,2,677.4077906365177,55
train_4492,Tulare,36.39177700000001,-119.37284199999999,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Contract Locator,80960,108.82,2,735.3445475410102,54
train_4493,Los Angeles,34.177310999999996,-118.61570400000001,T,Electric,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Unknown,62546,10.14,2,737.5765872373296,48
train_4494,San Diego,32.764989,-117.12278500000001,TG,Water Pipeline,line,ST,,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Unknown,34897,4.06,7,778.4821577247404,94
train_4495,Ventura,34.175967,-118.945093,T,Water Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,68670,19.78,2,476.4918328024855,69
train_4496,San Bernardino,34.032312,-117.010577,T,Telecommunications,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,58036,54.51,2,1160.8013360120312,64
train_4497,San Bernardino,34.137617,-117.6,T,Landscaping,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Other,47493,19.07,2,1063.9338136987412,52
train_4498,Los Angeles,33.927690999999996,-118.013828,T,Drainage,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Other,40822,8.49,2,993.5190437929382,53
train_4499,El Cajon,32.838798,-116.869956,TG,Fencing,line,PO,PLM,Auger (AG),Private Land Owner,Contractor - 3rd Party,Utility Owner,92984,25.18,2,699.2350065211418,82
train_4500,Imperial,32.770196999999996,-115.59858999999999,T,Site Development,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public Unknown,Contractor - 3rd Party,Utility Owner,58878,139.66,4,630.2018894937905,68
train_4501,Kern,35.393865999999996,-119.244846,T,Water Pipeline,main,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Other,35635,122.4,4,1133.5532046462101,70
train_4502,Tulare,36.178090999999995,-119.370752,T,Landscaping,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,65790,213.23,2,657.3040319143669,55
train_4503,Riverside,33.646083000000004,-116.275297,T,Unknown/Other,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,46459,30.57,2,606.1256156529543,54
train_4504,Los Angeles,34.115266999999996,-118.088301,T,Water Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,31913,7.39,2,680.4481339793994,65
train_4505,Los Angeles,34.506627,-118.699048,T,Fencing,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Occupant,Utility Owner,40049,121.07,2,801.7127815385456,53
train_4506,Los Angeles,33.970343,-118.17136799999999,T,Irrigation,main,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,95624,9.56,4,1059.5638180054168,80
train_4507,San Diego,32.852358,-116.98784199999999,TG,Irrigation,main,PE,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Unknown,55329,29.3,5,555.3354087052984,116
train_4508,Riverside,33.710984,-116.204844,T,Landscaping,line,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,72283,24.84,2,1052.9331933212134,53
train_4509,Orange,33.817283,-117.81118400000001,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,10566,2.54,2,775.9716920677071,49
train_4510,Orange,33.623272,-117.933749,T,Sewer (Sanitary/Storm),line,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,20442,9.06,2,608.118563746596,63
train_4511,Los Angeles,34.173885,-118.34693700000001,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Utility,Other,45099,12.41,2,1203.5883917452672,55
train_4512,Los Angeles,34.604105,-118.23921299999999,T,Site Development,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Utility Owner,43988,57.91,2,649.8481632539127,53
train_4513,San Luis Obispo,35.295232,-120.83546799999999,T,Landscaping,valve,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Unknown,23638,36.11,2,893.0864331140515,51
train_4514,San Luis Obispo,35.295232,-120.83546799999999,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,29131,32.39,2,606.4425659002687,53
train_4515,Orange,33.606687,-117.604358,T,Electric,main,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,36540,33.16,4,935.4465884253526,71
train_4516,Orange,33.826392999999996,-117.851307,T,Cable Television,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Utility Owner,22538,6.95,2,503.35139017013563,52
train_4517,Orange,33.647763,-117.91976100000001,T,Fencing,valve,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,62000,8.6,2,1190.8666923058495,69
train_4518,Los Angeles,34.136258000000005,-118.02670400000001,T,Electric,line,Plastic,PLM,Auger (AG),Private Business,Contractor - 3rd Party,Other,40946,13.5,3,,53
train_4519,Los Angeles,34.028331,-118.35433799999998,T,Electric,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,34756,4.43,3,537.0235214593523,48
train_4520,Riverside,33.652678,-117.17356699999999,T,Electric,line,Plastic,CF,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Utility Owner,66314,40.91,2,753.8178779758896,54
train_4521,Riverside,33.580016,-117.14736,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Utility Owner,65754,19.69,2,1258.7852645240907,52
train_4522,Los Angeles,34.018195,-117.854821,T,Fencing,line,Polyethylene (PE),PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Unknown,35110,19.96,2,1057.4367768274547,67
train_4523,San Bernardino,34.032312,-117.010577,T,Landscaping,line,Plastic,PP,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Other,56235,46.24,2,835.1467281469859,53
train_4524,Riverside,35.663145,-120.749697,T,Electric,main,Plastic,PP,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Public City Street,Contractor - 3rd Party,Utility Owner,41019,525.96,4,862.7853083340759,95
train_4525,San Bernardino,33.964199,-117.73706299999999,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,73177,40.78,2,952.2199819237268,53
train_4526,Los Angeles,33.953617,-118.308428,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,74108,6.15,2,863.3623124915175,43
train_4527,Los Angeles,33.999005,-117.972146,T,Electric,main,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Unknown,Contractor - 3rd Party,Utility Owner,56495,16.57,4,1055.9022739381758,86
train_4528,Riverside,33.787292,-117.320673,T,Telecommunications,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Utility Owner,60070,112.42,2,732.2350248190274,55
train_4529,Los Angeles,34.109595,-118.22868899999999,T,Electric,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,56071,9.21,3,526.6110696696068,55
train_4530,Los Angeles,33.937886,-118.35855900000001,T,Electric,valve,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,36691,3.3,3,535.6548636112982,66
train_4531,Santa Barbara,34.624395,-120.137875,T,Irrigation,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Unknown,12944,40.63,4,624.6923450207235,62
train_4532,Santa Barbara,34.449185,-119.804782,T,Landscaping,line,Steel (ST),MPL,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,29593,21.14,7,813.9397879232457,49
train_4533,Ventura,34.006003,-119.392668,T,Bldg. Construction,line,Plastic,PLM,Not Available,Private Other,Unknown/Other,Unknown,44849,220.89,2,646.4858322564337,62
train_4534,Los Angeles,34.09254,-118.491064,T,Bldg. Construction,line,Steel (ST),PLM,Auger (AG),Private Other,Contractor - 3rd Party,Unknown,32784,26.62,7,597.077962231839,86
train_4535,Los Angeles,34.049841,-118.33846000000001,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Easement,Contractor - 3rd Party,Utility Owner,81526,5.74,2,871.2240237691724,50
